id,event_type,event_cause,crowd_proxy,crowd_estimate,latitude,longitude,address,zone,junction,requires_road_closure,priority,risk_level,start_datetime,hour,day_of_week,is_weekend,resolution_minutes,status
FKID006028,unplanned,vehicle_breakdown,Low,500,13.0976265,77.5918504,"Dodda Ballapur Main Road, LBS Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,YelhankaCircle,False,High,Moderate,2023-11-18 04:36:41.962000+00:00,4.0,Saturday,True,32.287891466666665,resolved
FKID006029,unplanned,vehicle_breakdown,Low,500,13.017835,77.6595083,"1st Main Road, Ajmera Arista, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",East Zone 2,HoramavuJunction,False,High,Moderate,2023-11-20 19:57:02.315000+00:00,19.0,Monday,False,,closed
FKID006030,planned,construction,Medium,5000,12.98270768,77.57672935,"Race Course Road, Madhav Nagar, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",Central Zone 2,SubbannaJunction,True,Low,Moderate,,,,False,,closed
FKID006031,unplanned,vehicle_breakdown,Low,500,12.9273352,77.680075,"Outer Ring Road, Citilights Libery Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,"Bellandur Junction, Outer ring road",False,High,Moderate,2023-11-18 06:47:05.466000+00:00,6.0,Saturday,True,,closed
FKID006032,unplanned,vehicle_breakdown,Low,500,12.9821285,77.6236031,"Old Madras Road, Aqua Forte Apartment, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Central Zone 1,KensingtonOvalJunc,False,Low,Minor,2023-11-18 07:05:56.818000+00:00,7.0,Saturday,True,,closed
FKID006033,unplanned,vehicle_breakdown,Low,500,13.0170371,77.5569446,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",West Zone 2,YeshwanthpuraCircle,False,High,Moderate,2023-11-18 07:36:56.256000+00:00,7.0,Saturday,True,,closed
FKID006034,unplanned,vehicle_breakdown,Low,500,13.0147261,77.5839062,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,False,High,Moderate,2023-11-18 07:42:58.176000+00:00,7.0,Saturday,True,,closed
FKID006035,unplanned,accident,Low,500,12.9625956,77.6191002,"Lower Agaram Road, Ookadapalyam, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",Central Zone 1,LowerAgaram(IndiaGarage)Junc,False,Low,Minor,2023-11-18 07:45:33.314000+00:00,7.0,Saturday,True,,closed
FKID006036,unplanned,vehicle_breakdown,Low,500,13.0145617,77.5730783,"Sir CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",West Zone 2,SadashivnagarJunc,False,Low,Minor,2023-11-18 09:40:27.425000+00:00,9.0,Saturday,True,,closed
FKID006037,planned,construction,Medium,5000,12.9633032,77.5807995,"Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,ShivajiTalkiesJunc,True,High,Severe,2023-11-18 11:30:46.482000+00:00,11.0,Saturday,True,,closed
FKID006038,unplanned,others,Low,500,12.9858483,77.5894331,"Millers Road, LRDE Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,LRDE Junction,False,High,Moderate,2023-11-18 19:21:45.653000+00:00,19.0,Saturday,True,,closed
FKID006039,unplanned,vehicle_breakdown,Low,500,13.0956313,77.5977895,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SantheCircle,False,High,Moderate,2023-11-18 19:22:02.702000+00:00,19.0,Saturday,True,,closed
FKID006040,unplanned,pot_holes,Low,500,12.9834809,77.5966939,"Vidhan Vidhi Road, Queens Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,IndianExpressJunction,False,High,Moderate,2023-11-18 19:30:45.035000+00:00,19.0,Saturday,True,,closed
FKID006041,unplanned,vehicle_breakdown,Low,500,13.0170676,77.5844418,"Taralabalu Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",North Zone 2,MekhriCircle,False,High,Moderate,2023-11-18 20:47:59.150000+00:00,20.0,Saturday,True,,closed
FKID006042,unplanned,others,Low,500,13.0381428,77.6259569,"KEB Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Nagavara-ORR Junction,False,High,Moderate,2023-11-18 21:00:55.709000+00:00,21.0,Saturday,True,,active
FKID006043,unplanned,vehicle_breakdown,Low,500,13.0316655,77.535387,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GokuldasImagesJunc,False,High,Moderate,2023-11-18 21:16:51.775000+00:00,21.0,Saturday,True,,closed
FKID006044,unplanned,vehicle_breakdown,Low,500,13.0302108,77.5379527,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GokuldasImagesJunc,False,High,Moderate,2023-11-18 21:47:54.176000+00:00,21.0,Saturday,True,,closed
FKID006045,unplanned,accident,Low,500,13.0345185,77.5300683,"Mumbai Bengaluru Highway, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",West Zone 1,SRS Peenya Junc,False,High,Moderate,2023-11-18 22:14:27.947000+00:00,22.0,Saturday,True,,closed
FKID006046,unplanned,others,Low,500,13.0456698,77.556211,"Rajatha Bhavana Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 2,BEL Circle,False,High,Moderate,2023-11-18 22:41:25.852000+00:00,22.0,Saturday,True,,closed
FKID006047,unplanned,vehicle_breakdown,Low,500,13.102133,77.5865455,"Dodda Ballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SandeepUnnikrishnan-Yelhanka,False,Low,Minor,2023-11-18 23:45:32.575000+00:00,23.0,Saturday,True,,closed
FKID006048,unplanned,others,Low,500,13.0412419,77.6224994,"MBT Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",North Zone 1,Nagavara-ORR Junction,False,High,Moderate,2023-11-18 23:49:01.700000+00:00,23.0,Saturday,True,,closed
FKID006049,unplanned,vehicle_breakdown,Low,500,12.98255063,77.63770496,"Indiranagar Double Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Central Zone 1,OldMadrasRd-DoubleRdJunc,False,High,Moderate,2023-11-19 00:11:35.476000+00:00,0.0,Sunday,True,,closed
FKID006050,unplanned,vehicle_breakdown,Low,500,13.0148748,77.5725866,"Padmasri CK Venkata Ramaiah Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",West Zone 2,SadashivnagarJunc,False,Low,Minor,2023-11-19 00:13:11.488000+00:00,0.0,Sunday,True,,closed
FKID006051,unplanned,vehicle_breakdown,Low,500,13.1022979,77.58612,"Dodda Ballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SandeepUnnikrishnan-Yelhanka,False,Low,Minor,2023-11-19 00:20:33.282000+00:00,0.0,Sunday,True,,closed
FKID006052,unplanned,vehicle_breakdown,Low,500,13.068325,77.5928917,"Bellary Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",North Zone 1,Batrayanapura(Amrutahalli)Junction,False,High,Moderate,2023-11-19 00:41:26.890000+00:00,0.0,Sunday,True,,closed
FKID006053,unplanned,congestion,Medium,5000,13.0439467,77.5571367,"MS Ramaiah Road, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 1,BEL Circle,False,High,Moderate,2023-11-19 01:13:50.693000+00:00,1.0,Sunday,True,,closed
FKID006054,unplanned,vehicle_breakdown,Low,500,12.959612,77.5559197,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Central Zone 2,BangaloreBodyBuildersJunc,False,High,Moderate,2023-11-19 01:27:46.454000+00:00,1.0,Sunday,True,,closed
FKID006055,unplanned,vehicle_breakdown,Low,500,12.9147863,77.6239065,"Hosur Road, Madiwala, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,SilkBoardJunc,False,High,Moderate,2023-11-19 01:26:30.794000+00:00,1.0,Sunday,True,,closed
FKID006056,unplanned,vehicle_breakdown,Low,500,13.0143705,77.5836467,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,False,High,Moderate,2023-11-19 01:48:42.910000+00:00,1.0,Sunday,True,,closed
FKID006057,unplanned,water_logging,Low,500,12.9770365,77.5837982,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,K R Circle,False,Low,Minor,2023-11-19 02:00:02.360000+00:00,2.0,Sunday,True,,closed
FKID006058,unplanned,vehicle_breakdown,Low,500,13.0460115,77.5561219,"Rajatha Bhavana Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 1,BEL Circle,False,High,Moderate,2023-11-19 02:28:53.300000+00:00,2.0,Sunday,True,,closed
FKID006059,unplanned,vehicle_breakdown,Low,500,12.9713543,77.6194707,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 1,TrinityCircle,False,High,Moderate,2023-11-19 03:03:06.708000+00:00,3.0,Sunday,True,,closed
FKID006060,unplanned,vehicle_breakdown,Low,500,12.955904,77.7172765,"HAL Airport Road, Spectra Cypress, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",East Zone 1,KundanahalliGateJunc,False,High,Moderate,2023-11-19 04:39:44.397000+00:00,4.0,Sunday,True,,closed
FKID006061,unplanned,vehicle_breakdown,Low,500,12.9075832,77.6282825,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,Bommanahalli,False,High,Moderate,2023-11-19 04:44:16.765000+00:00,4.0,Sunday,True,,closed
FKID006062,unplanned,vehicle_breakdown,Low,500,12.9641281,77.5814045,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,ShivajiTalkiesJunc,False,High,Moderate,2023-11-19 05:33:46.018000+00:00,5.0,Sunday,True,,closed
FKID006063,unplanned,vehicle_breakdown,Low,500,12.9169267,77.5839617,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",South Zone 1,Arbindo Circle,True,Low,Moderate,2023-11-19 05:58:21.291000+00:00,5.0,Sunday,True,,closed
FKID006064,unplanned,vehicle_breakdown,Low,500,12.9610467,77.5272883,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",West Zone 2,ChandraLayoutJunc-nearWaterTank,False,High,Moderate,2023-11-19 09:04:55.196000+00:00,9.0,Sunday,True,,closed
FKID006065,unplanned,construction,Medium,5000,12.9166927,77.6235665,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",South Zone 2,SilkBoardJunc,True,High,Severe,2023-11-19 12:27:04.774000+00:00,12.0,Sunday,True,,active
FKID006066,unplanned,construction,Medium,5000,12.9166202,77.6236125,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",South Zone 2,SilkBoardJunc,True,High,Severe,2023-11-19 12:32:16.137000+00:00,12.0,Sunday,True,,active
FKID006067,unplanned,vehicle_breakdown,Low,500,12.9879048,77.7338598,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",East Zone 1,BigBazaar(Whitefield)Junc,False,Low,Minor,2023-11-19 18:45:33.601000+00:00,18.0,Sunday,True,,closed
FKID006068,unplanned,vehicle_breakdown,Low,500,13.0165143,77.5615383,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",West Zone 2,MS RamaiahJunc(TollGate),False,High,Moderate,2023-11-19 19:15:08.738000+00:00,19.0,Sunday,True,,closed
FKID006069,unplanned,vehicle_breakdown,Low,500,12.955154,77.5856293,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,UrvashiJunction,False,Low,Minor,2023-11-19 19:52:57.691000+00:00,19.0,Sunday,True,,closed
FKID006070,unplanned,vehicle_breakdown,Low,500,12.957596,77.5187665,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",West Zone 1,Nagarbhavi,False,Low,Minor,2023-11-19 20:04:03.685000+00:00,20.0,Sunday,True,,closed
FKID006071,unplanned,vehicle_breakdown,Low,500,13.0456023,77.5639625,"Outer Ring Road, Narasimhaiah Layout, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",North Zone 1,KuvempuCircle,False,High,Moderate,2023-11-19 20:29:41.862000+00:00,20.0,Sunday,True,,closed
FKID006072,unplanned,vehicle_breakdown,Low,500,13.0807267,77.5932829,"Bellary Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 1,YelhankaBypass,False,High,Moderate,2023-11-19 20:58:06.516000+00:00,20.0,Sunday,True,,closed
FKID006073,unplanned,vehicle_breakdown,Low,500,13.063775,77.5935833,"Bellary Road, Renaissance Prospero Apartment, Kashi Nagar, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",North Zone 1,Batrayanapura(Amrutahalli)Junction,False,High,Moderate,2023-11-19 22:33:03.054000+00:00,22.0,Sunday,True,,closed
FKID006074,planned,construction,Medium,5000,12.9164396,77.6113131,"Outer Ring Road, MHBCS Layout, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",South Zone 2,BTM16thMain-ORR Junc,False,Low,Minor,2023-11-19 22:50:31.590000+00:00,22.0,Sunday,True,,closed
FKID006075,unplanned,construction,Medium,5000,12.96857558,77.64158349,"13th Main Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Central Zone 1,Indiranasgar13thMainJunc,True,High,Severe,2023-11-19 23:36:49.238000+00:00,23.0,Sunday,True,,closed
FKID006076,unplanned,vehicle_breakdown,Low,500,12.9546171,77.5442979,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,SatteliteBusStandJunc,False,High,Moderate,2023-11-20 00:29:18.079000+00:00,0.0,Monday,False,,closed
FKID006077,unplanned,vehicle_breakdown,Low,500,12.9439816,77.5679382,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,HalliThindi,False,Low,Minor,2023-11-20 19:53:38.164000+00:00,19.0,Monday,False,,closed
FKID006078,unplanned,vehicle_breakdown,Low,500,13.0145669,77.58389955,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,False,High,Moderate,2023-11-20 01:12:25.593000+00:00,1.0,Monday,False,,closed
FKID006079,unplanned,vehicle_breakdown,Low,500,13.0300667,77.536945,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GokuldasImagesJunc,False,High,Moderate,2023-11-20 02:21:39.868000+00:00,2.0,Monday,False,,closed
FKID006080,unplanned,others,Low,500,12.9539511,77.5854439,"Lalbagh Fort Road, Lalbagh Main Gate Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Central Zone 2,LalbaghMainGateJunc,False,Low,Minor,2023-11-20 03:14:14.911000+00:00,3.0,Monday,False,,closed
FKID006081,unplanned,vehicle_breakdown,Low,500,12.9703833,77.605025,"Museum Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Central Zone 1,AshirwadamCircle,False,High,Moderate,2023-11-20 04:05:33.108000+00:00,4.0,Monday,False,,closed
FKID006082,unplanned,vehicle_breakdown,Low,500,13.010081,77.6974059,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",East Zone 2,Devasandra(k r puram),False,Low,Minor,2023-11-20 05:59:17.087000+00:00,5.0,Monday,False,,closed
FKID006083,unplanned,vehicle_breakdown,Low,500,12.955625,77.5857017,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,UrvashiJunction,False,Low,Minor,2023-11-20 09:15:15.745000+00:00,9.0,Monday,False,,closed
FKID006084,unplanned,vehicle_breakdown,Low,500,13.0953387,77.5974602,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SantheCircle,False,High,Moderate,2023-11-20 12:09:10.346000+00:00,12.0,Monday,False,,closed
FKID006085,unplanned,others,Low,500,12.9194436,77.6214189,"Hosur Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,SilkBoardJunc,False,High,Moderate,2023-11-20 13:05:54.666000+00:00,13.0,Monday,False,,closed
FKID006086,unplanned,vehicle_breakdown,Low,500,13.0100354,77.6973682,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",East Zone 2,Devasandra(k r puram),False,Low,Minor,2023-11-20 18:37:39.936000+00:00,18.0,Monday,False,,closed
FKID006087,unplanned,vehicle_breakdown,Low,500,13.0084993,77.6956301,"Kumbar Street, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",East Zone 2,Devasandra(k r puram),False,Low,Minor,2023-11-20 18:54:12.932000+00:00,18.0,Monday,False,,closed
FKID006088,unplanned,vehicle_breakdown,Low,500,12.986725,77.647919,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Central Zone 1,OldMadrasRd-NGEF Junc,False,High,Moderate,2023-11-20 19:19:13.041000+00:00,19.0,Monday,False,,closed
FKID006089,unplanned,road_conditions,Low,500,12.9172794,77.6229835,"Outer Ring Road, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",South Zone 2,SilkBoardJunc,False,High,Moderate,2023-11-20 19:29:14.886000+00:00,19.0,Monday,False,,active
FKID006090,unplanned,others,Low,500,12.8894184,77.6398013,"Electronics City Flyover, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,Kudlu Gate Junc,False,High,Moderate,2023-11-20 19:44:28.910000+00:00,19.0,Monday,False,,active
FKID006091,planned,construction,Medium,5000,13.0401786,77.624334,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Nagavara-ORR Junction,False,High,Moderate,2023-11-20 19:32:14.524000+00:00,19.0,Monday,False,,closed
FKID006092,unplanned,others,Low,500,13.0379445,77.6261925,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Nagavara-ORR Junction,False,High,Moderate,2023-11-20 20:14:03.317000+00:00,20.0,Monday,False,,active
FKID006093,unplanned,vehicle_breakdown,Low,500,12.9510507,77.5373979,"West of Chord Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,KIMCO Junction,False,High,Moderate,2023-11-20 20:20:51.428000+00:00,20.0,Monday,False,,closed
FKID006094,unplanned,vehicle_breakdown,Low,500,12.9380373,77.5213201,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",West Zone 1,RajeshwariJunc,False,High,Moderate,2023-11-20 20:29:10.879000+00:00,20.0,Monday,False,,closed
FKID006095,unplanned,road_conditions,Low,500,12.8999462,77.6009093,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,BilekahalliJunc,False,High,Moderate,2023-11-20 20:56:38.371000+00:00,20.0,Monday,False,,closed
FKID006096,unplanned,vehicle_breakdown,Low,500,13.0299607,77.5384933,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GokuldasImagesJunc,False,High,Moderate,2023-11-20 21:10:24.447000+00:00,21.0,Monday,False,,closed
FKID006097,unplanned,vehicle_breakdown,Low,500,12.9077387,77.5857106,"24th Main Road, Jeevan Surabhi Flats, Jeevan Sathi Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",South Zone 1,JP Nagar 15th cross junction,False,High,Moderate,2023-11-20 21:31:51.866000+00:00,21.0,Monday,False,,closed
FKID006098,unplanned,pot_holes,Low,500,12.8842796,77.5967679,"BDA 80 Feet Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,HulimaveRd-BanneraghattaRdJunc,False,High,Moderate,2023-11-20 21:44:58.456000+00:00,21.0,Monday,False,,active
FKID006099,unplanned,pot_holes,Low,500,12.8842891,77.5965371,"BDA 80 Feet Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,HulimaveRd-BanneraghattaRdJunc,False,High,Moderate,2023-11-20 21:46:56.143000+00:00,21.0,Monday,False,,active
FKID006100,unplanned,vehicle_breakdown,Low,500,13.0416746,77.6224826,"4th Cross Road, SLV Spring Field Apartment, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",North Zone 1,Nagavara-ORR Junction,False,High,Moderate,2023-11-20 21:55:32.495000+00:00,21.0,Monday,False,,closed
FKID006101,unplanned,vehicle_breakdown,Low,500,13.1049914,77.6006433,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,KogilluCrossJunc,False,High,Moderate,2023-11-20 22:14:38.337000+00:00,22.0,Monday,False,,closed
FKID006102,unplanned,vehicle_breakdown,Low,500,12.9620386,77.6418128,"Domlur Inner Ring Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Central Zone 1,DomlurWaterTank,False,High,Moderate,2023-11-20 22:34:44.699000+00:00,22.0,Monday,False,,closed
FKID006103,unplanned,vehicle_breakdown,Low,500,13.0187359,77.5581175,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",West Zone 2,YeshwanthpuraCircle,False,High,Moderate,2023-11-20 22:44:45.710000+00:00,22.0,Monday,False,,closed
FKID006104,unplanned,vehicle_breakdown,Low,500,12.9661357,77.5867781,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,N R SquareJunc,False,High,Moderate,2023-11-20 22:52:37.745000+00:00,22.0,Monday,False,,closed
FKID006105,planned,public_event,High,20000,13.0232061,77.5333363,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",West Zone 1,FTI Junction(KanteeravaStudio),False,Low,Minor,2023-11-21 00:02:11.923000+00:00,0.0,Tuesday,False,,closed
FKID006106,unplanned,vehicle_breakdown,Low,500,12.9869385,77.6482307,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Central Zone 1,OldMadrasRd-NGEF Junc,False,High,Moderate,2023-11-21 00:20:41.755000+00:00,0.0,Tuesday,False,,closed
FKID006107,unplanned,vehicle_breakdown,Low,500,13.0287662,77.5398698,"Mumbai Bengaluru Highway, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GoruguntepalyaJunc,False,High,Moderate,2023-11-21 00:24:09.322000+00:00,0.0,Tuesday,False,,closed
FKID006108,unplanned,vehicle_breakdown,Low,500,12.9332367,77.612965,"Hosur Road, Salarpuria Tower, Adugodi, Bengaluru, Karnataka. Pin-560095 (India)",South Zone 2,UCO Bank(Forum),False,High,Moderate,2023-11-21 00:44:46.432000+00:00,0.0,Tuesday,False,,closed
FKID006109,unplanned,vehicle_breakdown,Low,500,12.9650713,77.6067195,"Arab Lane B Street, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Central Zone 1,JohnsonMarket,False,High,Moderate,2023-11-21 02:42:50.654000+00:00,2.0,Tuesday,False,,closed
FKID006110,unplanned,vehicle_breakdown,Low,500,12.9803266,77.5708272,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Central Zone 2,KhodaysCircle(DV UrsCircle),False,Low,Minor,2023-11-21 02:46:36.113000+00:00,2.0,Tuesday,False,,closed
FKID006111,unplanned,vehicle_breakdown,Low,500,13.1037794,77.6008869,"Kogilu Main Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,KogilluCrossJunc,False,High,Moderate,2023-11-21 03:38:23.959000+00:00,3.0,Tuesday,False,,closed
FKID006112,unplanned,vehicle_breakdown,Low,500,12.9670367,77.5875092,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,UlsoorGateJunc,False,High,Moderate,2023-11-21 04:18:28.937000+00:00,4.0,Tuesday,False,,closed
FKID006113,unplanned,vehicle_breakdown,Low,500,12.98646261,77.54946852,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",West Zone 2,DhobiGhatJunc,False,High,Moderate,2023-11-21 05:24:33.168000+00:00,5.0,Tuesday,False,,closed
FKID006114,unplanned,vehicle_breakdown,Low,500,12.9365506,77.5186746,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",West Zone 1,RajeshwariJunc,False,High,Moderate,2023-11-21 06:17:26.599000+00:00,6.0,Tuesday,False,,closed
FKID006115,unplanned,vehicle_breakdown,Low,500,12.9762309,77.6018001,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 1,AnilKumbleCircle,False,High,Moderate,2023-11-21 06:26:43.162000+00:00,6.0,Tuesday,False,,closed
FKID006116,unplanned,vehicle_breakdown,Low,500,12.9808194,77.5706632,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Central Zone 2,KhodaysCircle(DV UrsCircle),False,Low,Minor,2023-11-21 06:52:10.203000+00:00,6.0,Tuesday,False,,closed
